Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 15.08.2016, 05:18:20 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 15.08.2016, 05:18:51 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 15.08.2016, 05:19:21 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 15.08.2016, 05:19:50 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 15.08.2016, 05:20:20 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 24.08.2016, 02:35:50 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 24.08.2016, 02:36:20 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 24.08.2016, 02:36:50 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 24.08.2016, 02:37:20 ] 
Recieved parameter: [Error: Can_not_fix_location, Device ID: 13450633605839585280, Created at: 24.08.2016, 02:37:50 ] 
